publishedAt,title,description,url,source_name
2025-11-11T22:08:00Z,The Royal Canadian Legion hosts Canada’s 2025 National Remembrance Day Ceremony,RCMP Black Hawk fly-past honours Canada’s Fallen RCMP Black Hawk fly-past honours Canada’s Fallen,https://www.globenewswire.com/news-release/2025/11/11/3185829/0/en/The-Royal-Canadian-Legion-hosts-Canada-s-2025-National-Remembrance-Day-Ceremony.html,GlobeNewswire
2025-11-11T22:00:46Z,"New nation-building projects list to include mines, LNG, Iqaluit hydro: sources","Prime Minister Mark Carney is set to announce a second set of “nation-building projects,” including at least two focused on critical mineral extraction, one for exporting natural gas, and at least one transmission project, sources told CBC News.",https://www.cbc.ca/news/politics/second-list-nation-building-projects-9.6975256,CBC News
2025-11-11T21:42:56Z,Top diplomats from G7 countries meet in Canada as trade tensions rise with Trump,"Top diplomats from the Group of Seven industrialized democracies are converging on southern Ontario as tensions rise between the U.S. and traditional allies like Canada over defense spending, trade and uncertainty over President Donald Trump's ceasefire plan …",https://japantoday.com/category/world/top-diplomats-from-g7-countries-meet-in-canada-as-trade-tensions-rise-with-trump,Japan Today
2025-11-11T20:30:00Z,"Kent State vs. Akron prediction: MACtion odds, picks, best bet",Kent State is a 6.5-point underdog against Akron on Tuesday night.,https://nypost.com/2025/11/11/betting/kent-state-vs-akron-prediction-maction-odds-picks-and-best-bet/,New York Post
2025-11-11T13:35:45Z,Top diplomats from G7 countries meet in Canada as trade tensions rise with Trump,Top diplomats from the Group of Seven industrialized democracies are converging on southern Ontario as tensions rise between the U.S. and traditional allies like Canada over defense spending and trade,https://abcnews.go.com/International/wireStory/top-diplomats-g7-countries-meet-canada-trade-tensions-127408692,ABC News
2025-11-11T13:02:50Z,Remembrance Day: How the Canadian Armed Forces could help solve the youth employment crisis,Canada can’t afford to leave young people on the sidelines of its economy or in the fight for Canadian sovereignty.,https://theconversation.com/remembrance-day-how-the-canadian-armed-forces-could-help-solve-the-youth-employment-crisis-268433,The Conversation Africa
2025-11-11T12:26:11Z,Top diplomats from G7 countries meet in Canada as trade tensions rise with Trump,"Top diplomats are converging as tensions rise between the U.S. and traditional allies like Canada over defense spending,",https://www.bostonherald.com/2025/11/11/canada-g7-meeting-us-tensions/,Boston Herald
2025-11-11T12:21:45Z,Top diplomats from G7 countries meet in Canada as trade tensions rise with Trump,Top diplomats from the Group of Seven industrialized democracies are converging on southern Ontario as tensions rise between the U.S. and traditional allies like Canada over defense spending and trade,https://abcnews.go.com/Business/wireStory/top-diplomats-g7-countries-meet-canada-trade-tensions-127408693,ABC News
2025-11-11T11:30:00Z,Elizabeth May on Holding the Balance of Power,"There’s chaos in Ottawa! Green Party leader Elizabeth May doesn’t want to ruin Christmas with an election… but she says she will if Mark Carney doesn’t budge. And in B.C., a court ruling is throwing private property rights —and maybe even Canada’s map — into …",https://shows.acast.com/canadaland/episodes/691288cfc1ed8717c5c37c91,Acast.com
2025-11-11T11:18:00Z,Analysis-Canadian Conservative leader faces party unrest as Trump divides party,"OTTAWA (Reuters) -A lifelong politician who just last year was projected to become prime minister of Canada, Conservative leader Pierre Poilievre is now struggling to define his party's future and offer Canadians a viable alternative to Prime Minister Mark Ca…",https://www.thestar.com.my/news/world/2025/11/11/analysis-canadian-conservative-leader-faces-party-unrest-as-trump-divides-party,The Star Online
2025-11-11T10:35:31Z,Kent State University at University of Akron football game | 5 things to know,Check out what is happening with the Akron Zips and Kent State Golden Flashes ahead of the Wagon Wheel football game on Tuesday night.,https://www.beaconjournal.com/story/sports/college/zips/2025/11/11/akron-zips-kent-state-golden-flashes-football-game-5-things-to-know-wagon-wheel-mac-rivalry-ncaa/87184120007/,Akron Beacon Journal
2025-11-11T10:04:04Z,Mark Carney is already struggling with Justin Trudeau’s immigration legacy,"The queue to immigrate to Canada has always been long. 
Like a competitive university, Canada has always had more applicants than places. Like a competitive university, Canada developed processes, notably the points system, to decide which applicants to prior…",https://biztoc.com/x/35ab113d8b3f8cb8,Biztoc.com
2025-11-11T08:20:11Z,2025 Week 12 Wagon Wheel Preview: Kent State Golden Flashes @ Akron Zips,Improved Akron and improved Kent State compete for the Wagon Wheel on Tuesday night MACtion.,https://www.hustlebelt.com/maction/43472/2025-week-12-wagon-wheel-preview-kent-state-golden-flashes-akron-zips,Hustlebelt.com
2025-11-11T04:33:00Z,"Ukraine, China's critical mineral dominance, on agenda as G7 meets","Montreal (AFP) Nov 11, 2025

 G7 foreign ministers gather in Canada Tuesday for meetings expected to focus on Ukraine and find consensus on a path forward to end the four-year-old conflict. 

Options to fund Ukraine's war needs could feature prominently at th…",https://www.spacewar.com/reports/Ukraine_Chinas_critical_mineral_dominance_on_agenda_as_G7_meets_999.html,Spacewar.com
2025-11-11T02:09:58Z,"G7 foreign ministers' meet: Ukraine, China's critical mineral dominance on agenda",G7 foreign ministers are meeting in Canada to discuss the Ukraine conflict and ways to fund its war needs. The talks will also focus on countering China's dominance in critical mineral supply chains. Representatives from several non-G7 countries are attending…,https://economictimes.indiatimes.com/news/international/world-news/g7-foreign-ministers-meet-ukraine-chinas-critical-mineral-dominance-on-agenda/articleshow/125238015.cms,The Times of India
2025-11-11T01:52:32Z,"Ukraine, China’s critical mineral dominance, on agenda as G7 meets",G7 foreign ministers gather in Canada Tuesday for meetings expected to focus on Ukraine and find consensus on a path forward to end the four-year-old conflict. Options to fund Ukraine’s war needs could feature prominently at the talks in Canada’s Niagara regi…,https://www.digitaljournal.com/world/ukraine-chinas-critical-mineral-dominance-on-agenda-as-g7-meets/article,Digital Journal
2025-11-10T22:22:15Z,Anand says U.S. secretary Rubio has avoided '51st state' chatter as G7 meeting looms,Foreign Affairs Minister Anita Anand says U.S. Secretary of State Marco Rubio hasn't repeated President Donald Trump's musings about making Canada the 51st state during their conversations.,https://www.cbc.ca/news/politics/anand-rubio-51st-state-9.6974082,CBC News
2025-11-10T22:19:54Z,Legault presents economic plan to help Quebec weather U.S. tariffs,Quebec Premier François Legault is warning the province may be heading toward a recession and says he has revised his economic priorities to help Quebec weather the storm caused by U.S. President Donald Trump's tariffs.,https://www.cbc.ca/news/canada/montreal/legault-economic-vision-2025-9.6973904,CBC News
2025-11-10T22:00:00Z,2025 Hustle Belt MAC Football Power Rankings: Week 11,"It’s a good time to be an Ohio fan, but can they keep the momentum going?",https://www.hustlebelt.com/mac-football/43447/2025-hustle-belt-mac-football-power-rankings-week-11,Hustlebelt.com
